0.202585369348526,-0.634462296962738,-0.04309868812561035
0.1845036745071411,-0.6776224970817566,-0.030890464782714844
0.18502917885780334,-0.6779400706291199,-0.03016352653503418
0.1845896691083908,-0.6788386106491089,-0.02977132797241211
0.17755085229873657,-0.6687925457954407,-0.06054949760437012
0.17845237255096436,-0.6698129177093506,-0.06094074249267578
0.1782045066356659,-0.6712075471878052,-0.06058835983276367
0.09895605593919754,-0.6956464648246765,0.05051922798156738
0.0652662068605423,-0.6633642911911011,-0.09745359420776367
0.1725997030735016,-0.6215142607688904,-0.010342836380004883
0.16170340776443481,-0.6119453310966492,-0.05109071731567383
0.04499150067567825,-0.5382857918739319,0.1692827045917511
-0.013281121850013733,-0.5204101800918579,-0.16715598106384277
-0.08243855834007263,-0.3672303259372711,0.24438023567199707
-0.17535176873207092,-0.32802116870880127,-0.21403814852237701
0.028952157124876976,-0.2618001401424408,0.2025926113128662
-0.031928546726703644,-0.177620992064476,-0.2023634910583496
0.04464124143123627,-0.21694079041481018,0.19195818901062012
0.0010987836867570877,-0.13086560368537903,-0.20277881622314453
0.06286324560642242,-0.2231123000383377,0.17324137687683105
0.028873631730675697,-0.1457769274711609,-0.19568085670471191
0.039174631237983704,-0.2534293532371521,0.19028329849243164
-0.012838505208492279,-0.1746867299079895,-0.19337081909179688
0.03825439140200615,-0.0025043003261089325,0.11524391174316406
-0.03847397118806839,0.0016796067357063293,-0.11321353912353516
-0.034196097403764725,0.4102718234062195,0.17982351779937744
-0.02950100041925907,0.3951498568058014,-0.13505342602729797
-0.031207948923110962,0.751666784286499,0.26047563552856445
-0.06148100644350052,0.7745084166526794,-0.18184185028076172
-0.0210583433508873,0.7986599802970886,0.2584104537963867
-0.06549771130084991,0.8212746381759644,-0.19029664993286133
0.09007516503334045,0.8539078235626221,0.21517181396484375
0.03555860370397568,0.8813554048538208,-0.2715625762939453
-
0.20304173231124878,-0.6331179738044739,-0.03269318491220474
0.1843896061182022,-0.6760058403015137,-0.0205133855342865
0.18490077555179596,-0.6763284802436829,-0.019777556881308556
0.18445467948913574,-0.6771705746650696,-0.0194304920732975
0.177895650267601,-0.6663542985916138,-0.051567208021879196
0.17877833545207977,-0.6674242615699768,-0.05199059844017029
